10326, Geeking out on this episode of with haven't reviewed this stuff since undergrad.
10327, Common Training Myths Busted w/ on episode 136 of ---> 
10328,Making it reign science at CSU Fullerton!  Loved it!! .since you're officially a… 
10329, SCJ Most Popular: Do the Benefits of Strength Training Out-Weigh the Dangers for Endurance Athletes?: ABSTRACT... 
10330, It's official next stop for me! Mahalo for all the support 
10331,barbellshruggedpodcast's video 
10332, This week we're turning back time on the - our old buddy joins us to talk... 
10333,barbellbuddha's photo 
10334, Watch Gary Dudley memorial lecture w/ “Learning From Aristotle: My Laws of Strength & Conditioning” 
10335," Hanging out at the US Open Surfing Champion
 "
10336,officialdurkin's video ....we science....hard
10337," Smashes his 3rd round heat threading the pier w/ 9.0 & 7.73 to move on to 5th round Saturday! 
"
10338, Great Job 
10339, Yay on to the next 
10340,Congrats to the homie for winning his 2nd rd heat at the US Open just now!!.on to round… 
10341," Happy to play any part I can in helping eager, curious, & driven young folks!"
10342," No, but I was working with KJ the entire time they were filming. Pretty awesome stuff."
10343," Missed the show, but my mom said you murdered it! Great seeing all the big things you're doing, brother! "
10344, Moving on to the next round!  
10345,Nothing like seeing yourself on the jumbo screen at an Event! Thx to for… 
10346,UFC on FOX 12's Patrick Cummins says fans have seen '50 percent' of potential via 
10347, These photos are siiiick! Great job!! 
10348, Patrick Durkin Cummins getting his hands wrapped just before his victorious UFC on FOX 12 fights! 
10349, Glad we finally crossed paths last night after missing so many times on mall cop shoot!
10350,Post fight celebration w/ & menacebermudez after AMAZING fights!  
10351," VIDEO: Best buds Dennis Bermudez, Patrick Cummins recap a magical night in San Jose -- "
10352," Ryan Parsons really can pick 'em, too. Helped put Lawal on the map, stuck with Cummins through jail and saw something in B…"
10353," FoN Lawler-Brown. Performances: Rumble, Bermudez."
10354, Dana: Bermudez looks nastier and nastier every time he fights. His performance against a guy like Clay Guida says it all.
10355, Cummins: I'm growing up in the Octagon. My goal when I go out there is to just keep getting better every single time.
10356, Bromance is about to explode into insanity...
10357, Just spoke to Bermudez. He was so fired up he swore! Great to see.
10358, Great job and So proud of you!
10359," Official result: Patrick Cummins def. Kyle Kingsbury by unanimous decision (30-27, 30-25, 30-24). Dominance from "
10360," Red-hot dominates Clay Guida, chokes him out in the second round "
10361, 7 down .... ?  
10362, Let's go up next 
10363,Post-weigh in grubs last night before & menacebermudez get after it today!  
10364, VIDEO: Fighting Friends w/ & 
10365, Great way to close out the Barbell Shrugged Mastermind!  
10366," You think they're out of control NOW, be happy I left..."
10367," Fun trading war stories' bout shin destruction tonight, keep those boys in line the rest of the night!"
10368,Hands down wins award for best team communicator in the beach vb game.stay OFF her ball!! Haha.gr8 times
10369, En route to San Jose for to watch & get work done.I'll call on Monday.
10370,Have we reached our athletic potential as humans? New study say's we're 99.9% of the way there...
10371,Little Gnocchi is not happy about the paw wrapping situation...looks like her summer fun is on hold… 
10372, You gonna be around this weekend in San Jose right!??!
10373, There are some familiar faces in this picture. Thanks to my homie for posting. Circa… 
10374, YUP another great fight this Sat Live and FREE on FOX! Guida vs Bermudez 
10375,. Rolling with the Punches 
10376, Perfect. Hopefully we can connect again at casa-de-barbellshrugged before they leave.
10377,"You know...just another day in the office... California State University, Fullerton "
10378," You've seen 's epic training videos, now hear his story --> …"
10379, These two guys are going to DOMINATE.  You heard it here first.  
10380,Dennis Bermudez wants to get noticed by beating famous (but past his prime) Clay Guida via 
10381,Last day on set filming Paul Blart 2! 
10382,First major Weightlifting competition ...2006?...notice the svelte and sneaky… 
10383,With Natasha at the amazingly yummy oldvinecafe Old Vine Cafe 
10384,barbellbuddha's photo 
10385,"Behind the scenes of filming with menacebermudez California State University, … "
10386,With Jake after a training session a while back ...one of the hardest working athletes I've ever met!… 
10387," Nice chatting last night, we can do some fun things together. Let's keep wrapping."
10388," Yeah, DM me, that will be much easier."
10389, San Jose here we come!  Htt…
10390, See you all VVVVVVVVVVVVVVEEEEEEEEEEEEEERRRRRRRYYYYYY SOON....
10391,"If U missed it on watch & I 2NIGHT on 5:30 PST, thx "
10392, If you miss for check it out !!  
10393, Watching my boy on Lookin fresh with a combover...Always givin em' what they wa…
10394,Don't forget 2 watches 2 c & prepare 4 their fights 
10395, If Ur not watching .... Turn it on !
10396, The iron helmet I believe.
10397, Our audience would love it!
10398,
10399, There are things you learn DOING original research that you can never/will never learn from READING original research
10400," Absolutely! We'd be honored. How about this Friday, the 18th?"
10401,Just got word our (review paper on bilateral v. unilateral (i.e 1 v 2 legs) training & the bilateral force deficit got accepted
10402, not for 
10403,"Mark your calendars, July 26th & are fighting (not each other) on "
10404," Sorry I couldn't make it Sat. To the open house, I was caught-up filming for the UFC. You free this week to chat?"
10405,Just finished shooting with at CSU Fullerton!  
10406,Just finished shooting with at CSU Fullerton!  
10407,Just finished shooting with at CSU Fullerton! 
10408,Just finished shooting with at CSU Fullerton! 
10409,Just finished shooting with at CSU Fullerton! 
10410," I see. Swoop in, drop knowledge, bounce out....bigtimer!"
10411," It was awesome! Gr8 message & even better delivery! So fun on stage! Sry missed u 2nite, catch up 2morrow?"
10412, Looking forward to watching it!
10413,This lineup is stacked!! Whoever organizes this thing should get a raise! ;-)
10414," Taking advice. “Want a new idea, read an old book.” "
10415,Honored to be presented w/ a Hei Toki Pounamu (Maori symbol of strength) last night by our Kiwi friends Dr. John Cronin & Bryan Stonach!
10416,"Exercise progression for athletic develop. Via Vern Gambetta/Pat Cullen: 1) run, jump, throw 2) squat, press, pull 3) snatch, clean, jerk."
10417, Great clinic today! Thanks for having me.  
10418,Extremely excited to host an international coaching clinic tomorrow at CSUF w/ Dr. John Cronin & many others!
10419, UFC and BBQ-ing it up!  
10420, Great training session at Reign Training Center this morning. ... 
10421, Fear sells Why post these studies & not tell ppl 1000 mg of aspartame per kg of bw a day…
10422, Makers Of Quest Bars Sued Over Mislabeling; Allegedly Overstated Fiber By More Than 750% 
10423," Actually .500...exchangeable barrel, short one for home defense, longer for actual use....I'm pumped...literally..."
10424,Wow!  Had EVERY excuse in the world to quite in that fight...and refused...unreal.... 
10425,Some days you go to the dog park and come home with a 12 gauge... 
10426, Coming out for eh? Extend the stay a few days for some testing in my lab? You won't be cool if you say no. Ever.
10427," There is no “silver bullet” in education that works for every student. Besides, you are teaching kids, not fighting were…"
10428,"This just happened. Limo driver is fan. Saw previous tweet, recognized name & found me in airport bc my shirt. Mind blown."
10429,Notice the completely accidental photobomb...
10430," May be done, but that 'stache is alive n well!Got lots done n made gr8 progress n 10 wks! "
10431,"“ The crew!  In his signature capris, so cute."
10432, Good luck man! 
10433,"Can't hide from science, testing results are in!  "
10434, S&C coaches should use power cleans rather than back squats to ? the potentation effect on sprint perf -by h…
10435," After listening to Dr Tarnopolsky's talk on creatine, why would you NOT take it?  "
10436," Wow, Dr. Oz's dietary supplements under investigation - You mean Oz isn't leg…"
10437," Sixth opponent. Medeiros, Rocha, Trevino, Case, Barberena, now Moontasri."
10438,"“ Fly out thusday evening”...perfect, bc I get there sat."
10439, Might could...small chance I'll be there soon.how long you there?
10440, or That is just obnoxious; but plenty of dudes with MUCH less impressive UFC accomplishments
10441,Come on ...no Tom Watson?!?! That's weak.....
10442,Extend LV trip 4 quick tour of the Center for Sport Performance and lots of hugs?  
10443,Fish Oil and Athletic Performance via Check out the authors on the first study they cite :-)
10444," The amount of vitamin A you need depends on your age, sex, and reproductive status. Discover how much you need: "
10445, In an applied science like exercise/nutrition the answer to virtually every question will be “It depends”: “never” and …
10446," Just sent an invitation to a special coaching clinic with some major heavy hitters, check that email!"
10447, Bout agreement signed and returned 
10448, ESSR was reporting on the dangers of sitting too frequently years ago. Read the article here: 
10449," The global burden of disease is no longer defined by mortality, but by morbidity. No longer killing us, only disabling us."
10450, Just finished w/ Handsome Rob at while the camera crew films… 
10451,"“CrossFit” isn't a workout. It's the name of a business. Each gym is independent. If you don't get this, keep ur “expert” opinion to urself."
10452,The flag in my office will be flow at half-mast the rest of this day... 
10453," Long day 2day, shooting a commercial 4.Then shooting day 2 of w/the "
10454, It never ceases to amaze me how many 140lb baseball players spend time on forearm work. It's polishing the hubcaps on a ca…
10455, See how Boyd Epley became the Godfather of Strength and Conditioning: 
10456, Medicare Ruling Levels Playing Field Among Nutrition Professionals and Registered Dietitians via …
10457, This is a great video on how synapse performance therapy works 
10458,"Great website for finding legit info on the use & safety of supplements! 

"
10459,"Yes, fruit is made of sugar. Yes, 2 much sugar is bad. BUT FRUIT has NEVER caused obesity/diabetes, etc. Extremely mild contributor at best."
10460, Med schools failing on nutrition teaching via 
10461, Kyle Kingsbury meets Patrick Cummins at UFC on FOX even in San Jose (
10462, Birthday/Victory dinners with Love that he got a round of applause walking in the restaurant! Lol 
10463,Unspeakably happy for couldn't b more deserving! Looking 4ward 2 next big step!  Up next!! 
10464," Hello, have you heard the good news? Our lord and saviour, Durkin has arrived. 
 "
10465,. talks about his first victory in the UFC 
10466, The first of many. Thanks for believing in the barista! 
10467, “I waited until I saw him break and tire then I pounced” - on his TKO victory.  
10468, “ Big congrats on the TKO victory!  Thanks for the …
10469, Big congrats to. The guy puts in the hard work and made it look easy. 
10470,Remember to watch get to work! 7:30EST on Ucan sign up 4 A FREE 7 day trial! I'm predicting 1st rd gogoplata!
10471, Patrick cummins is 204! Good luck tomorrow!!!!!! kick ass 
10472, Sarcoplasmic vs. Myofibrillar hypertrophy... perhaps you've heard those terms and even read information from... 
10473, 4 the boys. Good Luck KICKASS!  Ht…
10474," Just as I suspected, cutting weight with Fred Flintstone is a blast tomkongwatson "
10475, Pre-workout bass lesson from our hotel neighbors is a & I...not so much h…
10476," Just finished a shoot with Marshawn Lynch, Justin Tuck, Jake Shields & Check out the… "
10477,Awesome new interview with .don't forget to tune in and watch him on 
10478," Friendly reminder, we get to see take care of business this weekend at "
10479, Excited to be opening an elite performance center/MMA gym w & US Olympian Lindsey Berg ... 
10480, “ The Comeback of Patrick Cummins - >It…
10481, Tomorrow on 
10482, Cleans w/my fave 
10483, Failure is feedback. Critique creates more questions. Winners always find a way. I believe in you ... 
10484, That's what I call a badass team right there ellenbergermma 
10485," Afrika Bambaataa DJ Kool Herc Melle Mel and Futura2000
 "
10486, “I know Robbie is a great fighter but he doesn’t want this as bad as I do.”  
10487, Video: breaks down Jake vs. Robbie Lawler 
10488, “ can I get ur thoughts on ur upcoming fight with roger narvaez?” >My first ever training ca…
10489, What a great room of champions. Gonna b a great sat night. Hard work pays off 
10490, Inside the Psychology of Jake Ellenberger ( 
10491, Thanks for loosening me up before my workout. Best synapse performance therapist in the… 
10492, Yup...should have analysis complete tom. Or thur. Will send your way.when's good to talk?
10493, Such good energy in the room like always! Great day of sparring 
10494, It's that time once again. Fight week. Let's do this ellenbergermma 
10495," Is scared of what's coming, after watching what just endured. BRUTAL!  "
10496, “ Roger Narvaez vs Patrick Cummins fight's still on.…
10497,CSUF Center for Sport Performance testing for & w/ 
10498,CSUF Center for Sport Performance testing for & w/ 
10499,CSUF Center for Sport Performance testing for & w/ 
10500,CSUF Center for Sport Performance testing for & w/ 
10501," Be careful, it's a dangerous game.many eyeballs have been lost."
10502," Brohammerstein, yo missed out big time this am! Homemade hazelnut milk & meal, blueberry, butter...epic good..."
10503," Last hard session, looked great!! "
10504, My next victim 
10505, “ Thanks Casey!  We can do anything for you guy!” >Team Durkin sh…
10506," My pleasure, that's step 1. Step 2 fix weaknesses w/ Step 3 retests.  You're next!"
10507," Well deserved...well, maybe not the on first try...but you nailed it after showed you the way!"
10508, Casual tuesday 
10509," What, no one handed, one leg on a bosu ball, overhead squats??? Weak. "
10510," Great day gentlemen, really good work! As always, fun to watch."
10511, When you're the smallest in the group things are good 
10512,"Looks like it's finally time to put to the test(s) tomorrow! Don't be scared, will be there to hold sympathise"
10513, Read exclusive interviews w/ & others in our new US/CA issue htt…
10514, Big getting some serious squats in! Hitting 90k today! Awesome job!  
10515, Solid lift & sprints w/ cwademma & at 
10516, 
10517, Sounds like a blast! So much fun actually I think I'll join y'all this weekend! See you guy Sat!
10518, Speed Kills.  
10519,Mark kept getting in the way of my video shoot.selfish...w/ 
10520, Epic....Just....Epic...
10521, Is always in shape. Bring it! 
10522,Coach it's time to talk testing for 'Ole Adventure Tooth ...What you thinking? Next week???
10523, Great stuff tonight in class gentlemen! Really appreciate it!!!!
10524, Have that exact photo framed and on my desk at work...great stuff...
10525, Anytime...though it might be a bit of a drive....
10526,"Honored to have guest teach my program design class last week, 3 days after new baby Mae! Tons of nuggets and pearls dropped!"
10527,"Extremely excited to have and guest teach my program design class tonight, should be a great time!!"
10528, You can blame/thank me for that...more of that to come...
10529," Not true. Conversions in slow is much less robust (than in fast), but seen frequently. "
10530, Bummed for ... dude is ready to go!
10531, Heartbreaking news for !!! ...still gets show+win $.....????  
10532, That's a thigh?! Aren't there usually 3-4 distinctly visible muscles in that segment? Must review my anatomy
10533," Gr8 to hear your computer &network systems work well, but shouldn't u be more concerned w/ your leg muscles?"
10534, Here's a glimpse of what went down in Week 4 of my training camp. Props to 
10535, The Blarts are back!  
10536, Uh ohhhhh loooky at what I foundddd. paulblartmovie 
10537, And getting in some heavy striking work.  
10538, All I know it was looking mighty sharp this evening. Excited to watch another Omaha fighter make waves i…
10539,"Easy nutrition tip: Maximize good, don't simply “minimize” bad."
10540," Fact of day: If Seahawks QB T. Pryor makes team, he will make $705,000; This season, Russell Wilson will make $662,434. V…"
10541, As a publishing scientist this abstract is embarrassing. The title alone should've never made it past the reviewers.
10542," No question. Get me dates when u get em, I'll put n the books, c how u stack up w/ & "
10543, “ training drills via 
10544, Awesome watching u wreck shop today ;-) haha.love to get u in the lab at CSUF for some testing next time your down!
10545," Dr. Stone made my education possible. Lou helped me to get really, really strong. And dudes like Laozi showed... "
10546," “ Dead.  What would the world be like without coffee?”

Sonics would still be in Seattle"
10547," The taxi man from Haiti was unaware the Oklahoma City Thunder team was sold into exile by the Starbucks man.
The taxi man …"
10548, Getting a little work in with the stars!  
10549, Good lifting today with and htt…
10550," The official walkout shirt for is now available. They will are going fast!
 "
10551,. teammates and do battle in a three-round Q&A in our UK issue 
10552, Great lifting day w/ Got a good game plan going!  
10553, The Patrick Cummins Coda: 'I'm still the same guy I was before' (
10554, Volume started working on Strike Pad as soon as I got home...hahaha...I'll bring it again to test your reaction/speed. My bad!!
10555,Great day at GFC watching & put serious work in with coach Edmond!  
10556," Hey dude, nice to chat briefly over Sushi the other day. Sorry we didn't get to wrap more, but we'll cross paths again soon!"
10557,Gr8 day w/ & at watching beat each other up!
10558, Chris Moore is a free man!  Finally done with his corporate gig and is now a fulltime entrepreneur!  Here's to a... ht…
10559,"This is tremendous, critical we understand what an “expert” is n how science works..."
10560, Looks great!! Other than one technique issue...not enough facial hair....
10561, Doing work!  
10562,"Recent interview about & the unfortunate incident. Most important, glad to hear he's doing well! "
10563, CONGRATS JOE!!!!
10564,"Anybody knows a manufacturer who makes boxing gloves for the mutt? 

"
10565,Check out the comic Best of PHD Comics :: How Professors Spend Their Time via 
10566," Looky look, they are testing the o2trainer at the Center for Sport Performance, the Department of Kinesiology "
10567, Thanks for your support on this project and for helping us contribute to scientific knowledge!
10568,Big ups on the new contract! Looks like you 2 are taking over the 
10569,Sometimes your BS detector should kick in. Wonderful highlight of the dangers of not THINKING. Astrology anybody? 
10570,"1st VO2max, then Leg CSA/strength, & now LBM (will we learn, muscle is more than aesthetics/sports, IT'S HEALTH"
10571, UFC 170 Adventure Blog...the toughest entry I've written so far.  
10572," Great quote for a Monday morning. THE Hitch...RIP, you crazy diamond. 

Shine your light. Make your own... "
10573, That was 6th strait victory which ties him w/ for most consecutive wins in the UFC featherweight …
10574, high 5
10575, Looooooked fast!!! Few things to tweak next time and you'll be unstoppable!!! Top 5 next??  
10576, COMPLETE !! NEthing less than is unacceptable.  
10577,Go get 'em !!!!
10578, Uhhhhh oh...you hear that ??...It's about to get real! Might consider extending that vacation of yours...
10579, See you this weekend at our St. Paddy's meet with ??
10580, what I'll B doing Sat night 
10581, The plural of anecdotes is not data! Remember when you're told that about a system that 'works' to help you lose fat/gain m…
10582," from with repostapp

---

Thanks for sharing this good motivation… "
10583, Diets high in animal protein good for the elderly 
10584," The fat adaptation-induced 'sparing' of muscle glycogen is, in fact, an impairment due to down-regul…"
10585, Damn right is my celebrity crush! I'll be talking that & more today with on check…
10586," Sorry, should acknowledge the source of this brilliance: - thanks Priceless!! ;-)"
10587, Are CrossFit workouts too dangerous for the average person?  via 
10588, Just finished up in w/ at 
10589, Nice!...Mi Casa for recovery drinks & maybe Antelope or Elk meat?
10590, MEEEEEE TOOOOOO!!!....
10591,Be sure to catch me on the legendary (89.3 KPCC/NPR L.A.) tomorrow at ~11:45...chatting about that ole' again!
10592,"Great day with and the boys at Watch out for this kid, he's got great movement, works hard, and is very humble "
10593,"It's ...or in other words, National Day....I assume you will eat nothing but pancakes all day today"
10594, Yeeeeeeeaaaahhhh buddddy....the lab is prepped and waiting for you....
10595," I'm going, back, 2 Cali. I'm going, back, 2 Cali.
"
10596," Exactly. & most importantly, establish expertise with a topic you've read/wrote about, but never ACTUALLY DONE."
10597, See...
10598," We have published work on surfing pop-up. So even though i've never tried surfing, I'm basically an expert."
10599," Perhaps we can coordinate a double dip, surfing/not drowning lessons+guest lecture by you both at CSU Fullerton?"
10600," Not sure if you've peeped yet, but just came across this gem, thought you would dig it..."
10601," I believe in 100%. Time will tell, he's an amazing talent & most importantly, a legit good person!"
10602, Don't believe me? Just watch.
10603, Pat Cummins fight banner 
10604," Not many, track deserves classic technicians.  Rakim, 1985 LLCJ."
10605, I will!!!....see you soon brother!
10606, Betting on is not a stupid bet.  Makes look like 
10607," Psshhh, Ready/smeady...There will be a bar, there will be some rubber weights, you'll lift it, you'll catch it. End of story."
10608, Oh hell...You lifting in our St. Paddy's meet?
10609, You heading to watch ? I'll be there! Good time to catch up and talk training!
10610, “ Cormier vs Cummins this Saturday night LIVE on PPV 
10611," Love it! Looking great man, can't wait to see you finally get your chance!"
10612," Just made it to Vegas, met my new family checked my weight and now I'm sitting down to epic meal. I love my new jo…"
10613," GREAT! Funds applied for, we'll see. Worst case, Skype teach. Great success in past w/ & "
10614, Any chance I could convince you to “guest-teach” a day or part of a day for my Sr./Grad Sports Nutrition course??? :-)
10615,"Made a few (epis). Mandatory for my Sports Nutrition Class, was wildly popular, any chance she'll re-appear?"
10616, Just told me is one of the most mentally strong people he's ever met. That's saying some…
10617, New poster featuring 
10618," We did! It was a little light, so we removed his front tooth and attached it to his jaw for reinforcement! ;)"
10619, was DYNAMITE on hahaha 
10620,Who is and is he ready on 11 d notice? ...check the stats... .adventure blog.
10621," Typical day today: signed a UFC contract, met UFC All Access crew at the gym for interviews & now up to LA for "
10622, So so so beyond happy and proud of my very long time friend and athlete… 
10623, Get ready about to take over!!!
10624," Great little profile by on the man who stepped up to fight Cormier on 9 days notice, — "
10625,HOLY HELLL!!!  Guess we have some changes to make...congrats!!!!
10626," More I think about it, more vs. makes sense. UFC needs new blood 205. They've wrestled before &…"
10627, Cal State Fullerton Athletics: Reinstate CSUF Wrestling!  via 
10628," Not true.Critics cite injuries, etc.; supporters point to most criticisms being uneducated/unfair/illogical"
10629," As a “non-xfitter”, best way I could say it was”massive failure in logic” to blame to say F******* ridiculious"
10630," “Massive failure of logic”, best way I can say it. Check comments at bottom of story, PRICELESS!"
10631, Check out an interview i did for about .great write up ....
10632, Does recent injury mean CrossFit is unsafe? The debate between CF haters and lovers is heated. My story for ESPN: 
10633, COME ON make this happen already!!
10634, Yo boys checkout Adventure Blog... htt…
10635," ...question is, will you be ready for round 2 here shortly?..."
10636, “Ruined?”...no...just temporarily delayed... 
10637, Perhaps i can personally obtain said autographed book...perhaps soon...perhaps...tonight?.
10638," Shocking man.but keep your head up, you'll be back. It was great watching you get after it!"
10639, thanks dawg...just about another 20 or so years of die-hard cheering for your and you'll win....a playoff game
10640,"Literally never thought I'd see the day...you guy just have no idea...this will be cherrised, may never happen again..."
10641, That's my usual...particular brand/company? I haven't changed in about a decade haha
10642, Good luck my friend!!!! Can't wait for it.
10643, Excellent...while we're at it...advice on creatine supplier? Need good quality for my “professional” friends.
10644," Yes it is! BTW, I have a confession, i've been plagiarizing the **** out of you for my sports nutrition class for years! :)"
10645," We need to chat...perhaps tomorrow? ...i'll be in your hood Monday....plus, need an update on my main man Max."
10646," Nice talking with you today about your story. Consider chatting w/ & as well, great thinkers"
10647," So true, U thought weightlifting was silly, I thought I knew what “Strong” was. Lessons... "
10648, ..... learning happened in those days...
10649, Good luck & team! Kick butt this weekend!  
10650," Just wasn't the same in my lab yest. w/o that glorious 'stache of yours, was clearly hurt "
10651, I got to talk at the halftime show at the Grizzlies last night. So much fun 
10652,"HAVE to watch this afternoon, but got work to do all day, had no choice but to at 6am on a Sat., brutal. GOOOO HAWKS!!!"
10653, My bro Joe just signed 4 fights with the UFC! 2014 is gonna be Huge 
10654, Signed 4 fight deal. Can't wait to show the world! Thanks I won't let you down ht…
10655, Help us make the barbellshruggedpodcast Jillian must go down!!!!!  
10656," Don't miss the barbellshruggedpodcast Christmas Special, coming your way Wednesday morning! "
10657, Thanks man! Glad you enjoyed...check out my latest interview alongside on 
10658, It was an episode for the guys you enjoy!!
10659, I appreciate that Ian!  Is really good dude actually. We had lots of fun. Hopefully do it again soon!
10660," He's in gr8 hands, is AMAZING! DON'T WORRY ABOUT $! Find passion, do it well, treat ppl right and it will all work out!"
10661," Word. Missing me on national radio for work is all kinds of ****, but to I can dig that."
10662," Take him on a field trip to Fullerton sometime, i'd be happy to show him our labs! Never know who he might run into while here :)"
10663," How did you like the Bas Rutten episode?

 "
10664, Look what just arrived in the mail I look forward to diving in for some inspiration! 
10665," Check this out, a fun interview with Barbell Shrugged!

 "
10666, Here is our awesome interview with former UFC champ and on 
10667," Barbell shrugs tmrw will be awesome, with el guapo himself... "
10668,Great times today with on the show! Good to know who officially hits the hardest!
10669,"Thanks Get at me here, and check out tomorrow's episode of Talk about work i'm doing with "
10670,Glad you enjoyed get at and maybe he'll have me on again.Meanwhile check out 2morro's episode of 
10671," Bummer. It was good times, maybe you can catch a replay? If not, quite your job next time. Those things suck anyways."
10672, The return of Dr Awesome on F yeah 
10673, Check out former champion kick in the junk on w/ htt…
10674,Oh no doubt i'll be dropping a refference if I even slightly get the chance!  hahaha 
10675," Sirius radio, Channel 41, Faction. 2pm I believe!"
10676, How jealous are you i'll be on the Jason Ellis show today?...name drops to come :)
10677,Make sure you check out the Jason Ellis Show tomorrow i'll be up there putting him to the test!
10678, Can we pre-order this “Ulysses-Of-Strength-and-Conditioning”? It's high on my X-mas gift list...
10679,How hard can kick somebody in the nuts??? Check out to see....
10680, See former UFC champion/legend Bas Rutten kick in the balls this Wednesday on… 
10681, Good times indeed!!!
10682, Good times hanging out with Bas!  Former UFC Heavyweight champ teaches us how to win a bar fight!  Watch below! 
10683, Follow the crew!  
10684, Nothing better for a fighter than a good OlyWeightlifting coach.
10685, Check out my latest video from 
10686," We'll see. Summary reports done, check your email"
10687, Guess who hit the hardest? ;) 
10688, Radius Wraps testing Center for Sport Performance 
10689, We won't mention how you scored on that thing...
10690, Just drop some science w/Dr. Galpin 4 alongside & at ht…
10691, Randomly found a dynamometer lying around and figured I'd test my grip... 
10692, Sometimes recovery is just as important at training menacebermudez 
10693, Congratulates Ladies! Gold really suits u!
10694, ICYMI: Great Britain is the U25 World Champions!Here's a re-cap of the team's journey to Gold h…
10695, Huge congrats to your GB Women's U25 Team who are crowned World Champions with a 44-35 win vs Australia in the…
10696, AMAZING RESULT!! Congratulations ladies!!! So proud of u all!!
10697, GBR 44 - 35 AUS.  FINAL! 
10698, What is a Systematic Review?  
10699, WOMEN head into Under 25 World Championship Finals tomorrow commencing at 08:45amUK time 
10700, We've made it to the final of the u25 World Championships!! So proud of this team for sticking together and fighting hard. 
10701, Just 1hr to go until your GB Women's U25 Team tip off vs Japan in their penultimate pool game!
10702, Dustin Brown with one of the greatest opening games ever seen on Centre Court
10703, BOOM impressive opening! Ok I'll serve thanks 
10704, Huge win by your GB Women's U25 Team: defeating China by 70-45 to secure top place in the group at the end of …
10705, Second game! And another win for GB after an exciting game vs Australia
10706, Charity Question of Sport Event is Sat July 4th. Still space for a team. Lots of audience activities. DM for info 
10707, All staff and students are invited to join us for an act of remembrance for Joel Richards on Friday 3 July at 11:30 at t…
10708, Proud of my wife who's developed and leading the project for promoting it at 
10709, A tribute to Joel Richards: 
10710, Thank you to everyone who made it to our act of remembrance for Joel Richards this morning. 
10711," Students and staff are invited to attend a short act of remembrance for Joel, 11am tomorrow at the flagpole, by receptio…"
10712, People who think the passing of gay marriage is the beginning of a Christian Holocaust.  
10713,Good luck to all the fabulous players heading to China for u25worlds!  Keep me posted! 
10714, What a game!!  vs GER 
10715, Great few days competing in the Now time to rest up in preparation for the journey to China tomorrow! 
10716, Congrats on being named Editor for JASP Steve! The journals in safe hands for the near future!!! Speak soon
10717, It's the final day of the Women's Great Britain open the action vs Germany ht…
10718," Fantastic game by your GB Women, showing real composure to earn a 54-50 win vs Germany "
10719," Rugby player who has experienced concussion? If so, opportunity to contribute to ongoing research, DM for details "
10720, The Continental Clash 22nd-27th June 2015 tickets available here: 
10721, Brilliant from the club to be marketing itself like this. Not my fav form of the game but gd idea to advertise 
10722,. set to make her amateur jockey debut at Newbury (
10723, New special issue: Unreflective Action and the Choking Effect 
10724, Article from TIME the cost of not hiring women coaches 
10725, 
10726, 7 in 10 disabled people have not taken part in any physical activity in the last month 
10727, The cost of not hiring women coaches: via 
10728,Check out the course I teach! Learn from those currently working with elite athletes!  
10729,Thanks so much to all of those who voted for me & my colleagues to win Outstanding Innovative Teaching Award! Super chuffed 
10730, Huge congrats to my coach Dave Mycock: Outstanding Innovative Teacher & Outstanding Academic Tutor double …
10731," This is interesting re mental toughness on several counts BUT most important is no.18, it should be listed as no. 1 htt…"
10732, How do sports teach kids vaulable life lessons & how can parent help their children get the most out of it? 
10733, GB women's games to be shown on BBC 
10734, Funny and strangely sweet 
10735," Tomorrow Ireland votes on Marriage Equality.
If you retweet just one thing today, please let it be this...
 Ht…"
10736," On behalf of British Wheelchair Basketball, we all wish Jerry a very speedy recovery"
10737," On behalf of the entire family, we support Jerry and wish him a speedy recovery. Get well soon Jerry. Htt…"
10738, We will be 1 month today! Come on down for FREE to try the exciting disability activities 
10739, Sport picture of the day: a bird's-eye view at Red Bull Cliff Diving World Series 
10740," Thanks to our friends at Greene King, we're giving away 2 sets of 2 tickets to this Wednesday’s Championship Final first…"
10741, Data Analyst Intern with Worcester Warriors 956004 
10742,Finals!! Unbeatable squad v Top Barn FC!  
10743, Tchoukball semi finals! SP3009 students u are fab! 
10744,Good luck to all doing the today! Especially my fabulous brother x
10745," I'm releasing to raise funds to help kids access sport through Please download it to support!
"
10746,Off to teach my lovely third years!  Nice day to work in worcester! 
10747, Well done Sophie! Great interview!
10748, Proud to be a part of the 2015/16 prospectus... Check out my online interview!  
10749," “Sometimes the biggest problem is in your head. You've got to believe.” ~ Jack Nicklaus, 6 x champion "
10750, RESULT: 88-81 as Wolves beat Eagles for the third time this season - no other team has beaten t…
10751, Where in the world R u now my friend?
10752, Winner 2015 
10753, I'll be revealing an exclusive clip of my single next week - released to help kids fulfil their sporting…
10754, Disability cuts to disadvantage Larne athletes: Funding cuts to Disability Sport NI will make it more difficul... 
10755, This Girl Can: Ellie's story 
10756, L1+ tennis coach interested in coaching Check out for the upcoming cou…
10757, It is the final day for applications for the DSW coaching vacancy! All applications need to be in 4pm today!...
10758," Well done to the University of Worcester, winners of the award for 'Buildings that Inspire' "
10759, For your chance to WIN tickets to see in action at the London Aquatics Centre in May!  
10760, Congratulations!! Number 1!!
10761, The - the winner of the Guardian Awards' 'Buildings that Inspire' award!  
